id,name,source
BAR.PRM.SCHL.5559,"Barro-Lee: Average years of primary schooling, age 55-59, total",Education Statistics
BAR.PRM.SCHL.5559.FE,"Barro-Lee: Average years of primary schooling, age 55-59, female",Education Statistics
BAR.PRM.SCHL.6064,"Barro-Lee: Average years of primary schooling, age 60-64, total",Education Statistics
BAR.PRM.SCHL.6064.FE,"Barro-Lee: Average years of primary schooling, age 60-64, female",Education Statistics
BAR.PRM.SCHL.6569,"Barro-Lee: Average years of primary schooling, age 65-69, total",Education Statistics
BAR.PRM.SCHL.6569.FE,"Barro-Lee: Average years of primary schooling, age 65-69, female",Education Statistics
BAR.PRM.SCHL.7074,"Barro-Lee: Average years of primary schooling, age 70-74, total",Education Statistics
BAR.PRM.SCHL.7074.FE,"Barro-Lee: Average years of primary schooling, age 70-74, female",Education Statistics
BAR.PRM.SCHL.75UP,"Barro-Lee: Average years of primary schooling, age 75+, total",Education Statistics
BAR.PRM.SCHL.75UP.FE,"Barro-Lee: Average years of primary schooling, age 75+, female",Education Statistics
BAR.PRM.UCMP.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Incomplete primary,Education Statistics
BAR.PRM.UCMP.1519.ZS,Barro-Lee: Percentage of population age 15-19 with primary schooling. Incomplete primary,Education Statistics
BAR.PRM.UCMP.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with primary schooling. Incomplete Primary,Education Statistics
BAR.PRM.UCMP.2024.ZS,Barro-Lee: Percentage of population age 20-24 with primary schooling. Incomplete Primary,Education Statistics
BAR.PRM.UCMP.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.2529.ZS,Barro-Lee: Percentage of population age 25-29 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.3034.ZS,Barro-Lee: Percentage of population age 30-34 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.3539.ZS,Barro-Lee: Percentage of population age 35-39 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.4044.ZS,Barro-Lee: Percentage of population age 40-44 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.4549.ZS,Barro-Lee: Percentage of population age 45-49 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.5054.ZS,Barro-Lee: Percentage of population age 50-54 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.5559.ZS,Barro-Lee: Percentage of population age 55-59 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.6064.FE.ZS,Barro-Lee: Percentage of female population age 60-64 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.6064.ZS,Barro-Lee: Percentage of population age 60-64 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.6569.FE.ZS,Barro-Lee: Percentage of female population age 65-69 with primary schooling. Incompleted Primary,Education Statistics
BAR.PRM.UCMP.6569.ZS,Barro-Lee: Percentage of population age 65-69 with primary schooling. Incompleted Primary,Education Statistics
BAR.SCHL.1519,"Barro-Lee: Average years of total schooling, age 15-19, total",Education Statistics
BAR.SCHL.1519.FE,"Barro-Lee: Average years of total schooling, age 15-19, female",Education Statistics
BAR.SCHL.15UP,"Barro-Lee: Average years of total schooling, age 15+, total",Education Statistics
BAR.SCHL.15UP.FE,"Barro-Lee: Average years of total schooling, age 15+, female",Education Statistics
BAR.SCHL.2024,"Barro-Lee: Average years of total schooling, age 20-24, total",Education Statistics
BAR.SCHL.2024.FE,"Barro-Lee: Average years of total schooling, age 20-24, female",Education Statistics
BAR.SCHL.2529,"Barro-Lee: Average years of total schooling, age 25-29, total",Education Statistics
BAR.SCHL.2529.FE,"Barro-Lee: Average years of total schooling, age 25-29, female",Education Statistics
BAR.SCHL.25UP,"Barro-Lee: Average years of total schooling, age 25+, total",Education Statistics
BAR.SCHL.25UP.FE,"Barro-Lee: Average years of total schooling, age 25+, female",Education Statistics
BAR.SCHL.3034,"Barro-Lee: Average years of total schooling, age 30-34, total",Education Statistics
BAR.SCHL.3034.FE,"Barro-Lee: Average years of total schooling, age 30-34, female",Education Statistics
BAR.SCHL.3539,"Barro-Lee: Average years of total schooling, age 35-39, total",Education Statistics
BAR.SCHL.3539.FE,"Barro-Lee: Average years of total schooling, age 35-39, female",Education Statistics
BAR.SCHL.4044,"Barro-Lee: Average years of total schooling, age 40-44, total",Education Statistics
BAR.SCHL.4044.FE,"Barro-Lee: Average years of total schooling, age 40-44, female",Education Statistics
BAR.SCHL.4549,"Barro-Lee: Average years of total schooling, age 45-49, total",Education Statistics
BAR.SCHL.4549.FE,"Barro-Lee: Average years of total schooling, age 45-49, female",Education Statistics
BAR.SCHL.5054,"Barro-Lee: Average years of total schooling, age 50-54, total",Education Statistics
BAR.SCHL.5054.FE,"Barro-Lee: Average years of total schooling, age 50-54, female",Education Statistics
BAR.SCHL.5559,"Barro-Lee: Average years of total schooling, age 55-59, total",Education Statistics
BAR.SCHL.5559.FE,"Barro-Lee: Average years of total schooling, age 55-59, female",Education Statistics
BAR.SCHL.6064,"Barro-Lee: Average years of total schooling, age 60-64, total",Education Statistics
BAR.SCHL.6064.FE,"Barro-Lee: Average years of total schooling, age 60-64, female",Education Statistics
BAR.SCHL.6569,"Barro-Lee: Average years of total schooling, age 65-69, total",Education Statistics
BAR.SCHL.6569.FE,"Barro-Lee: Average years of total schooling, age 65-69, female",Education Statistics
BAR.SCHL.7074,"Barro-Lee: Average years of total schooling, age 70-74, total",Education Statistics
BAR.SCHL.7074.FE,"Barro-Lee: Average years of total schooling, age 70-74, female",Education Statistics
BAR.SCHL.75UP,"Barro-Lee: Average years of total schooling, age 75+, total",Education Statistics
BAR.SCHL.75UP.FE,"Barro-Lee: Average years of total schooling, age 75+, female",Education Statistics
BAR.SEC.CMPT.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.1519.ZS,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.15UP.ZS,Barro-Lee: Percentage of population age 15+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.2024.ZS,Barro-Lee: Percentage of population age 20-24 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.2529.ZS,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.25UP.FE.ZS,Barro-Lee: Percentage of female population age 25+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.25UP.ZS,Barro-Lee: Percentage of population age 25+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.3034.ZS,Barro-Lee: Percentage of population age 30-34 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.3539.ZS,Barro-Lee: Percentage of population age 35-39 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.4044.ZS,Barro-Lee: Percentage of population age 40-44 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.4549.ZS,Barro-Lee: Percentage of population age 45-49 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.5054.ZS,Barro-Lee: Percentage of population age 50-54 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.5559.ZS,Barro-Lee: Percentage of population age 55-59 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.6064.FE.ZS,Barro-Lee: Percentage of female population age 60-64 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.6064.ZS,Barro-Lee: Percentage of population age 60-64 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.6569.FE.ZS,Barro-Lee: Percentage of female population age 65-69 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.6569.ZS,Barro-Lee: Percentage of population age 65-69 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.7074.FE.ZS,Barro-Lee: Percentage of female population age 70-74 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.7074.ZS,Barro-Lee: Percentage of population age 70-74 with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.75UP.FE.ZS,Barro-Lee: Percentage of female population age 75+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.CMPT.75UP.ZS,Barro-Lee: Percentage of population age 75+ with secondary schooling. Completed Secondary,Education Statistics
BAR.SEC.ICMP.1519.FE.ZS,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.1519.ZS,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.15UP.ZS,Barro-Lee: Percentage of population age 15+ with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.2024.FE.ZS,Barro-Lee: Percentage of female population age 20-24 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.2024.ZS,Barro-Lee: Percentage of population age 20-24 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.2529.FE.ZS,Barro-Lee: Percentage of female population age 25-29 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.2529.ZS,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.25UP.FE.ZS,Barro-Lee: Percentage of female population age 25+ with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.25UP.ZS,Barro-Lee: Percentage of population age 25+ with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.3034.FE.ZS,Barro-Lee: Percentage of female population age 30-34 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.3034.ZS,Barro-Lee: Percentage of population age 30-34 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.3539.FE.ZS,Barro-Lee: Percentage of female population age 35-39 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.3539.ZS,Barro-Lee: Percentage of population age 35-39 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.4044.FE.ZS,Barro-Lee: Percentage of female population age 40-44 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.4044.ZS,Barro-Lee: Percentage of population age 40-44 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.4549.FE.ZS,Barro-Lee: Percentage of female population age 45-49 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.4549.ZS,Barro-Lee: Percentage of population age 45-49 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.5054.FE.ZS,Barro-Lee: Percentage of female population age 50-54 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.5054.ZS,Barro-Lee: Percentage of population age 50-54 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.5559.FE.ZS,Barro-Lee: Percentage of female population age 55-59 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
BAR.SEC.ICMP.5559.ZS,Barro-Lee: Percentage of population age 55-59 with secondary schooling. Total (Incomplete and Completed Secondary),Education Statistics
